,movieID,title,genres,imdb_url,title_noyear,imdb_rating,certification,runtime,genre,release_date,color,country,language,production_company,cast
1879,1948,Tom Jones (1963),Comedy,http://www.imdb.com/title/tt0057590/,Tom Jones (1963),6.6,Not Rated,PT2H9M,"['Adventure', 'Comedy', 'History']",1963-06-27,Color,['UK'],['English'],[' Woodfall Film Productions'],"{'director': ['Tony Richardson'], 'creator': ['John Osborne', 'Henry Fielding'], 'actor': ['Albert Finney', 'Susannah York', 'George Devine', 'Rachel Kempson']}"
1880,1949,A Man for All Seasons (1966),Drama,http://www.imdb.com/title/tt0060665/,"Man for All Seasons, A (1966)",7.8,G,PT2H,"['Biography', 'Drama', 'History']",1967-05-03,Color,['UK'],"['English', 'Latin', 'Spanish', 'French']",[' Highland Films'],"{'director': ['Fred Zinnemann'], 'creator': ['Robert Bolt', 'Robert Bolt'], 'actor': ['Paul Scofield', 'Wendy Hiller', 'Robert Shaw', 'Leo McKern']}"
1881,1950,In the Heat of the Night (1967),Drama|Mystery,http://www.imdb.com/title/tt0061811/,In the Heat of the Night (1967),8,Not Rated,PT1H50M,"['Crime', 'Drama', 'Mystery', 'Thriller']",1967-10-25,Color,['USA'],['English'],[' The Mirisch Corporation'],"{'director': ['Norman Jewison'], 'creator': ['Stirling Silliphant', 'John Ball'], 'actor': ['Sidney Poitier', 'Rod Steiger', 'Warren Oates', 'Lee Grant']}"
1882,1951,Oliver! (1968),Musical,http://www.imdb.com/title/tt0063385/,Oliver! (1968),7.5,G,PT2H33M,"['Drama', 'Family', 'Musical']",1968-09-27,Color,['UK'],['English'],"[' Romulus Films', ' Warwick Film Productions']","{'director': ['Carol Reed'], 'creator': ['Lionel Bart', 'Vernon Harris', 'Charles Dickens'], 'actor': ['Mark Lester', 'Ron Moody', 'Shani Wallis', 'Oliver Reed']}"
1883,1952,Midnight Cowboy (1969),Drama,http://www.imdb.com/title/tt0064665/,Midnight Cowboy (1969),7.9,R,PT1H53M,Drama,1969-06-16,Black and White,['USA'],"['English', 'Italian']","[' Jerome Hellman Productions', ' Florin Productions']","{'director': ['John Schlesinger'], 'creator': ['Waldo Salt', 'James Leo Herlihy'], 'actor': ['Dustin Hoffman', 'Jon Voight', 'Sylvia Miles', 'John McGiver']}"
1884,1953,Citroen... The French Connection (2004),Action|Crime|Drama|Thriller,http://www.imdb.com/title/tt3971264/,"French Connection, The (1971)",,,PT45M,Documentary,,Color,['UK'],['English'],[' One Media iP'],"{'creator': ['Chris Goffey'], 'actor': ['Chris Goffey', 'Ullrich Knapp', 'David Conway', 'Helen Evenden']}"
1885,1954,Rocky (1976),Action|Drama,http://www.imdb.com/title/tt0075148/,Rocky (1976),8.1,PG,PT2H,"['Drama', 'Sport']",1976-12-03,Color,['USA'],['English'],[' Chartoff-Winkler Productions'],"{'director': ['John G. Avildsen'], 'creator': ['Sylvester Stallone'], 'actor': ['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']}"
1886,1955,Kramer vs. Kramer (1979),Drama,http://www.imdb.com/title/tt0079417/,Kramer Vs. Kramer (1979),7.8,PG,PT1H45M,Drama,1979-12-19,Color,['USA'],['English'],"[' Columbia Pictures', ' Stanley Jaffe Production']","{'director': ['Robert Benton'], 'creator': ['Avery Corman', 'Robert Benton'], 'actor': ['Dustin Hoffman', 'Meryl Streep', 'Jane Alexander', 'Justin Henry']}"
1887,1956,Ordinary People (1980),Drama,http://www.imdb.com/title/tt0081283/,Ordinary People (1980),7.8,R,PT2H4M,Drama,1981-02-26,Color,['USA'],['English'],"[' Paramount Pictures', ' Wildwood Enterprises']","{'director': ['Robert Redford'], 'creator': ['Judith Guest', 'Alvin Sargent', 'Nancy Dowd'], 'actor': ['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch', 'Timothy Hutton']}"
1888,1957,Chariots of Fire (1981),Drama,http://www.imdb.com/title/tt0082158/,Chariots of Fire (1981),7.2,PG,PT2H5M,"['Biography', 'Drama', 'Sport']",1981-05-15,Color,['UK'],"['English', 'French']","[' Twentieth Century Fox', ' Allied Stars Ltd.', ' Enigma Productions']","{'director': ['Hugh Hudson'], 'creator': ['Colin Welland'], 'actor': ['Ben Cross', 'Ian Charleson', 'Nicholas Farrell', 'Nigel Havers']}"
1889,1958,Terms of Endearment (1983),Comedy|Drama,http://www.imdb.com/title/tt0086425/,Terms of Endearment (1983),7.4,PG,PT2H12M,"['Comedy', 'Drama']",1983-12-09,Color,['USA'],['English'],[' Paramount Pictures'],"{'director': ['James L. Brooks'], 'creator': ['Larry McMurtry', 'James L. Brooks'], 'actor': ['Shirley MacLaine', 'Debra Winger', 'Jack Nicholson', 'Danny DeVito']}"
1890,1959,Out of Africa (1985),Drama|Romance,http://www.imdb.com/title/tt0089755/,Out of Africa (1985),7.2,PG,PT2H41M,"['Biography', 'Drama', 'Romance']",1985-12-20,Color,"['USA', 'UK']","['English', 'Swahili']","[' Mirage Enterprises', ' Universal Pictures']","{'director': ['Sydney Pollack'], 'creator': ['Karen Blixen', 'Judith Thurman', 'Errol Trzebinski', 'Kurt Luedtke'], 'actor': ['Meryl Streep', 'Robert Redford', 'Klaus Maria Brandauer', 'Michael Kitchen']}"
1891,1960,The Last Emperor (1987),Drama|War,http://www.imdb.com/title/tt0093389/,"Last Emperor, The (1987)",7.8,PG-13,PT2H43M,"['Biography', 'Drama', 'History']",1987-10-23,Color,"['UK', 'Italy', 'China', 'France']","['English', 'Mandarin', 'Japanese']","[' Recorded Picture Company (RPC)', ' Hemdale', ' Yanco Films Limited']","{'director': ['Bernardo Bertolucci'], 'creator': ['Mark Peploe', 'Bernardo Bertolucci', 'Enzo Ungari', 'Puyi'], 'actor': ['John Lone', 'Joan Chen', ""Peter O'Toole"", 'Ruocheng Ying']}"
1892,1961,Rain Man (1988),Drama,http://www.imdb.com/title/tt0095953/,Rain Man (1988),8,R,PT2H13M,Drama,1988-12-16,Color,['USA'],"['English', 'Italian']","[' United Artists', ' The Guber-Peters Company', ' Star Partners II Ltd.']","{'director': ['Barry Levinson'], 'creator': ['Barry Morrow', 'Ronald Bass', 'Barry Morrow'], 'actor': ['Dustin Hoffman', 'Tom Cruise', 'Valeria Golino', 'Gerald R. Molen']}"
1893,1962,Driving Miss Daisy (1989),Drama,http://www.imdb.com/title/tt0097239/,Driving Miss Daisy (1989),7.4,PG,PT1H39M,Drama,1990-01-25,Color,['USA'],"['English', 'Hebrew']","[' The Zanuck Company', ' Allied Filmmakers', ' Majestic Films International']","{'director': ['Bruce Beresford'], 'creator': ['Alfred Uhry', 'Alfred Uhry'], 'actor': ['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone']}"
1894,1963,Take the Money and Run (1969),Comedy,http://www.imdb.com/title/tt0065063/,Take the Money and Run (1969),7.3,M,PT1H25M,"['Comedy', 'Crime']",1970-07-10,Black and White,['USA'],"['English', 'Yiddish']","[' Palomar Pictures International', ' Jack Rollins & Charles H. Joffe Productions', ' ABC Pictures']","{'director': ['Woody Allen'], 'creator': ['Woody Allen', 'Mickey Rose'], 'actor': ['Woody Allen', 'Janet Margolin', 'Marcel Hillaire', 'Jacquelyn Hyde']}"
1895,1964,Klute (1971),Drama|Mystery,http://www.imdb.com/title/tt0067309/,Klute (1971),7.2,R,PT1H54M,"['Crime', 'Mystery', 'Thriller']",1971-06-25,Color,['USA'],['English'],"[' Warner Bros.', ' Gus Productions']","{'director': ['Alan J. Pakula'], 'creator': ['Andy Lewis', 'David E. Lewis'], 'actor': ['Jane Fonda', 'Donald Sutherland', 'Charles Cioffi', 'Roy Scheider']}"
1896,1965,Repo Man (1984),Comedy|Sci-Fi,http://www.imdb.com/title/tt0087995/,Repo Man (1984),6.9,R,PT1H32M,"['Comedy', 'Crime', 'Sci-Fi', 'Thriller']",1984-03-02,Color,['USA'],"['English', 'Spanish']",[' Edge City'],"{'director': ['Alex Cox'], 'creator': ['Alex Cox'], 'actor': ['Harry Dean Stanton', 'Emilio Estevez', 'Tracey Walter', 'Olivia Barash']}"
1897,1966,Metropolitan (1990),Comedy,http://www.imdb.com/title/tt0100142/,Metropolitan (1990),7.4,PG-13,PT1H38M,"['Comedy', 'Drama', 'Romance']",1990-08-03,Color,"['USA', 'Spain']",['English'],"[' Westerly Films', ' Allagash Films', ' Producciones Kaplan S.L.']","{'director': ['Whit Stillman'], 'creator': ['Whit Stillman'], 'actor': ['Carolyn Farina', 'Edward Clements', 'Chris Eigeman', 'Taylor Nichols']}"
1898,1967,Labyrinth (1986),Adventure|Children's|Fantasy,http://www.imdb.com/title/tt0091369/,Labyrinth (1986),7.4,PG,PT1H41M,"['Adventure', 'Family', 'Fantasy', 'Musical']",1986-06-27,Color,"['UK', 'USA']",['English'],"[' Henson Associates (HA)', ' Lucasfilm', ' The Jim Henson Company']","{'director': ['Jim Henson'], 'creator': ['Dennis Lee', 'Jim Henson', 'Terry Jones'], 'actor': ['David Bowie', 'Jennifer Connelly', 'Toby Froud', 'Shelley Thompson']}"
1899,1968,The Breakfast Club (1985),Comedy|Drama,http://www.imdb.com/title/tt0088847/,"Breakfast Club, The (1985)",7.9,R,PT1H37M,"['Comedy', 'Drama']",1985-02-14,Color,['USA'],['English'],"[' Universal Pictures', ' A&M Films', ' Channel Productions']","{'director': ['John Hughes'], 'creator': ['John Hughes'], 'actor': ['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald', 'Ally Sheedy']}"
1900,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge (1985),Horror,http://www.imdb.com/title/tt0089686/,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",5.4,R,PT1H27M,Horror,1985-11-01,Color,['USA'],['English'],"[' New Line Cinema', ' Heron Communications', ' Smart Egg Pictures']","{'director': ['Jack Sholder'], 'creator': ['David Chaskin', 'Wes Craven'], 'actor': ['Robert Englund', 'Mark Patton', 'Kim Myers', 'Robert Rusler']}"
1901,1970,A Nightmare on Elm Street 3: Dream Warriors (1987),Horror,http://www.imdb.com/title/tt0093629/,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",6.6,R,PT1H36M,"['Fantasy', 'Horror']",1987-02-27,Color,['USA'],['English'],"[' New Line Cinema', ' Heron Communications', ' Smart Egg Pictures']","{'director': ['Chuck Russell'], 'creator': ['Wes Craven', 'Bruce Wagner', 'Wes Craven', 'Bruce Wagner', 'Frank Darabont', 'Chuck Russell', 'Wes Craven'], 'actor': ['Heather Langenkamp', 'Robert Englund', 'Craig Wasson', 'Patricia Arquette']}"
1902,1971,A Nightmare on Elm Street 4: The Dream Master (1988),Horror,http://www.imdb.com/title/tt0095742/,"Nightmare on Elm Street 4: The Dream Master, A (1988)",5.7,R,PT1H33M,Horror,1988-08-19,Color,['USA'],['English'],"[' New Line Cinema', ' Heron Communications', ' Smart Egg Pictures']","{'director': ['Renny Harlin'], 'creator': ['Wes Craven', 'William Kotzwinkle', 'Brian Helgeland', 'Brian Helgeland', 'Jim Wheat', 'Ken Wheat'], 'actor': ['Robert Englund', 'Rodney Eastman', 'John Beckman', 'Kisha Brackel']}"
1903,1972,A Nightmare on Elm Street: The Dream Child (1989),Horror,http://www.imdb.com/title/tt0097981/,"Nightmare on Elm Street 5: The Dream Child, A (1989)",5.1,R,PT1H29M,"['Fantasy', 'Horror']",1989-08-11,Black and White,['USA'],['English'],"[' New Line Cinema', ' Heron Communications', ' Smart Egg Pictures']","{'director': ['Stephen Hopkins'], 'creator': ['Wes Craven', 'John Skipp', 'Craig Spector', 'Leslie Bohem', 'Leslie Bohem'], 'actor': ['Robert Englund', 'Lisa Wilcox', 'Kelly Jo Minter', 'Danny Hassel']}"
1904,1973,Freddy's Dead: The Final Nightmare (1991),Horror,http://www.imdb.com/title/tt0101917/,Freddy's Dead: The Final Nightmare (1991),4.9,R,PT1H29M,"['Fantasy', 'Horror']",1991-09-05,Color,['USA'],['English'],"[' New Line Cinema', ' Nicolas Entertainment', ' Nicolas Entertainment']","{'director': ['Rachel Talalay'], 'creator': ['Wes Craven', 'Rachel Talalay', 'Michael De Luca'], 'actor': ['Robert Englund', 'Lisa Zane', 'Shon Greenblatt', 'Lezlie Deane']}"
1905,1974,Friday the 13th (1980),Horror,http://www.imdb.com/title/tt0080761/,Friday the 13th (1980),6.5,R,PT1H35M,"['Horror', 'Mystery', 'Thriller']",1980-05-09,Color,['USA'],['English'],"[' Paramount Pictures', ' Warner Bros.', ' Georgetown Productions Inc.']","{'director': ['Sean S. Cunningham'], 'creator': ['Victor Miller', 'Ron Kurz'], 'actor': ['Betsy Palmer', 'Adrienne King', 'Jeannine Taylor', 'Robbi Morgan']}"
1906,1975,Friday the 13th Part 2 (1981),Horror,http://www.imdb.com/title/tt0082418/,Friday the 13th Part 2 (1981),6.1,R,PT1H27M,"['Horror', 'Mystery', 'Thriller']",1981-04-30,Color,['USA'],['English'],"[' Georgetown Productions Inc.', ' Sean S. Cunningham Films']","{'director': ['Steve Miner'], 'creator': ['Ron Kurz', 'Victor Miller', 'Sean S. Cunningham'], 'actor': ['Betsy Palmer', 'Amy Steel', 'John Furey', 'Adrienne King']}"
1907,1976,"Friday the 13th, Part 3: 3D             ",Horror,http://www.imdb.com/title/tt3734214/,Friday the 13th Part 3: 3D (1982),7.9,,31 min,Comedy,2014-06-11,,[],[],[' Channel Awesome'],"{'director': ['Brad Jones'], 'creator': ['Brad Jones'], 'actor': ['Brad Jones', 'Lloyd']}"
1908,1977,Friday the 13th: The Final Chapter (1984),Horror,http://www.imdb.com/title/tt0087298/,Friday the 13th: The Final Chapter (1984),6,R,PT1H31M,"['Horror', 'Thriller']",1984-04-13,Color,['USA'],['English'],"[' Paramount Pictures', ' Georgetown Productions Inc.', ' Sean S. Cunningham Films']","{'director': ['Joseph Zito'], 'creator': ['Victor Miller', 'Ron Kurz', 'Martin Kitrosser', 'Carol Watson', 'Barney Cohen', 'Bruce Hidemi Sakow', 'Sean S. Cunningham'], 'actor': ['Erich Anderson', 'Judie Aronson', 'Peter Barton', 'Kimberly Beck']}"
1909,1978,"Friday the 13th, Part V: A New Beginning             ",Horror,http://www.imdb.com/title/tt1874191/,Friday the 13th Part V: A New Beginning (1985),7.4,,,Comedy,2009-02-20,,[],[],"[' Channel Awesome', ' Stoned Gremlin Productions']","{'director': ['Brad Jones'], 'creator': ['Brad Jones'], 'actor': ['Brad Jones']}"
1910,1979,Friday the 13th Part VI: Jason Lives (1986),Horror,http://www.imdb.com/title/tt0091080/,Friday the 13th Part VI: Jason Lives (1986),6,R,PT1H26M,"['Horror', 'Thriller']",1986-08-01,Color,['USA'],['English'],"[' Paramount Pictures', ' Sean S. Cunningham Films', ' Terror Films Inc.']","{'director': ['Tom McLoughlin'], 'creator': ['Tom McLoughlin', 'Sean S. Cunningham', 'Victor Miller'], 'actor': ['Thom Mathews', 'Jennifer Cooke', 'David Kagen', 'Kerry Noonan']}"
1911,1980,Friday the 13th Part VII: The New Blood (1988),Horror,http://www.imdb.com/title/tt0095179/,Friday the 13th Part VII: The New Blood (1988),5.3,R,PT1H28M,"['Horror', 'Thriller']",1988-05-13,Color,['USA'],['English'],"[' Paramount Pictures', ' Friday Four Films Inc.', ' Sean S. Cunningham Films']","{'director': ['John Carl Buechler'], 'creator': ['Daryl Haney', 'Manuel Fidello', 'Sean S. Cunningham', 'Victor Miller'], 'actor': ['Terry Kiser', 'Jennifer Banko', 'John Otrin', 'Susan Blu']}"
1912,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,http://www.imdb.com/title/tt0097388/,Friday the 13th Part VIII: Jason Takes Manhattan (1989),4.6,R,PT1H40M,"['Adventure', 'Horror', 'Thriller']",1989-07-28,Color,['USA'],['English'],"[' Paramount Pictures', ' Horror Inc.', ' Sean S. Cunningham Films']","{'director': ['Rob Hedden'], 'creator': ['Rob Hedden', 'Victor Miller'], 'actor': ['Jensen Daggett', 'Kane Hodder', 'Todd Caldecott', 'Tiffany Paulsen']}"
1913,1982,Halloween (1978),Horror,http://www.imdb.com/title/tt0077651/,Halloween (1978),7.8,R,PT1H31M,"['Horror', 'Thriller']",1978-10-27,Color,['USA'],['English'],"[' Compass International Pictures', ' Falcon International Productions']","{'director': ['John Carpenter'], 'creator': ['John Carpenter', 'Debra Hill'], 'actor': ['Donald Pleasence', 'Jamie Lee Curtis', 'Tony Moran', 'Nancy Kyes']}"
1914,1983,Halloween II (1981),Horror,http://www.imdb.com/title/tt0082495/,Halloween II (1981),6.6,R,PT1H32M,Horror,1981-10-30,Color,['USA'],['English'],"[' Dino De Laurentiis Company', ' Universal Pictures']","{'director': ['Rick Rosenthal'], 'creator': ['John Carpenter', 'Debra Hill'], 'actor': ['Jamie Lee Curtis', 'Donald Pleasence', 'Charles Cyphers', 'Jeffrey Kramer']}"
1915,1984,Halloween III: Season of the Witch (1982),Horror,http://www.imdb.com/title/tt0085636/,Halloween III: Season of the Witch (1983),4.8,R,PT1H38M,"['Horror', 'Mystery', 'Sci-Fi']",1982-10-22,Color,['USA'],['English'],"[' Dino De Laurentiis Company', ' Universal Pictures']","{'director': ['Tommy Lee Wallace'], 'creator': ['Tommy Lee Wallace', 'John Carpenter', 'Nigel Kneale'], 'actor': ['Tom Atkins', 'Stacey Nelkin', ""Dan O'Herlihy"", 'Michael Currie']}"
1916,1985,Halloween 4: The Return of Michael Myers (1988),Horror,http://www.imdb.com/title/tt0095271/,Halloween 4: The Return of Michael Myers (1988),5.9,R,PT1H28M,"['Horror', 'Thriller']",1988-10-21,Color,['USA'],['English'],[' Trancas International Films'],"{'director': ['Dwight H. Little'], 'creator': ['Dhani Lipsius', 'Larry Rattner', 'Benjamin Ruffner', 'Alan B. McElroy', 'Alan B. McElroy'], 'actor': ['Donald Pleasence', 'Ellie Cornell', 'Danielle Harris', 'George P. Wilbur']}"
1917,1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,http://www.imdb.com/title/tt0097474/,Halloween 5: The Revenge of Michael Myers (1989),5.2,R,PT1H36M,"['Horror', 'Thriller']",1989-10-13,Color,['USA'],['English'],"[' Magnum Pictures Inc.', ' The Return of Myers', ' Trancas International Films']","{'director': ['Dominique Othenin-Girard'], 'creator': ['John Carpenter', 'Debra Hill', 'Michael Jacobs', 'Dominique Othenin-Girard', 'Shem Bitterman'], 'actor': ['Donald Pleasence', 'Danielle Harris', 'Ellie Cornell', 'Beau Starr']}"
1918,1987,Prom Night (1980),Horror,http://www.imdb.com/title/tt0081383/,Prom Night (1980),5.4,R,PT1H32M,"['Horror', 'Thriller']",1980-07-18,Color,['Canada'],['English'],"[' Simcom Limited', ' Guardian Trust Company', ' Prom Night Productions']","{'director': ['Paul Lynch'], 'creator': ['William Gray', 'Robert Guza Jr.'], 'actor': ['Leslie Nielsen', 'Jamie Lee Curtis', 'Casey Stevens', 'Anne-Marie Martin']}"
1919,1988,Hello Mary Lou: Prom Night II ,Horror,http://www.imdb.com/title/tt0879728/,Hello Mary Lou: Prom Night II (1987),,,120 min,"['Comedy', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Talk-Show', 'Thriller']",2004-10-30,Color,['USA'],['English'],[],{}
1920,1989,Prom Night III: The Last Kiss (1990),Horror,http://www.imdb.com/title/tt0098136/,Prom Night III: The Last Kiss (1989),4.5,R,,"['Comedy', 'Horror', 'Thriller']",1990-06-28,Color,['Canada'],['English'],"[' Norstar Entertainment', ' Comweb Productions', ' Famous Players']","{'director': ['Ron Oliver', 'Peter R. Simpson'], 'creator': ['Ron Oliver'], 'actor': ['Tim Conlon', 'Cynthia Preston', 'David Stratton', 'Courtney Taylor']}"
1921,1990,Prom Night IV: Deliver Us from Evil (1991),Horror,http://www.imdb.com/title/tt0105179/,Prom Night IV: Deliver Us From Evil (1992),4.1,R,PT1H32M,"['Horror', 'Thriller']",1992-01-25,Color,['Canada'],['English'],[' Norstar Entertainment'],"{'director': ['Clay Borris'], 'creator': ['Richard Beattie'], 'actor': ['Nicole de Boer', 'J.H. Wyman', 'Joy Tanner', 'Alle Ghadban']}"
1922,1991,Child's Play (1988),Horror,http://www.imdb.com/title/tt0094862/,Child's Play (1988),6.6,R,PT1H27M,"['Horror', 'Thriller']",1988-11-09,Color,['USA'],['English'],[' United Artists'],"{'director': ['Tom Holland'], 'creator': ['Don Mancini', 'Don Mancini', 'John Lafia', 'Tom Holland'], 'actor': ['Catherine Hicks', 'Chris Sarandon', 'Alex Vincent', 'Brad Dourif']}"
1923,1992,Child's Play 2 (1990),Horror,http://www.imdb.com/title/tt0099253/,Child's Play 2 (1990),5.8,R,PT1H24M,"['Horror', 'Thriller']",1990-11-09,Color,['USA'],['English'],[' Universal Pictures'],"{'director': ['John Lafia'], 'creator': ['Don Mancini', 'Don Mancini'], 'actor': ['Alex Vincent', 'Jenny Agutter', 'Gerrit Graham', 'Christine Elise']}"
1924,1993,Child's Play 3 (1991),Horror,http://www.imdb.com/title/tt0103956/,Child's Play 3 (1992),5.1,R,PT1H30M,"['Horror', 'Thriller']",1991-08-30,Color,"['UK', 'USA']",['English'],[' Universal Pictures'],"{'director': ['Jack Bender'], 'creator': ['Don Mancini', 'Don Mancini'], 'actor': ['Justin Whalin', 'Perrey Reeves', 'Jeremy Sylvers', 'Travis Fine']}"
1925,1994,Poltergeist (1982),Horror|Thriller,http://www.imdb.com/title/tt0084516/,Poltergeist (1982),7.4,PG,PT1H54M,"['Horror', 'Thriller']",1982-06-04,Color,['USA'],['English'],"[' Metro-Goldwyn-Mayer (MGM)', ' Amblin Entertainment', ' SLM Production Group']","{'director': ['Tobe Hooper'], 'creator': ['Steven Spielberg', 'Michael Grais', 'Mark Victor', 'Steven Spielberg'], 'actor': ['JoBeth Williams', ""Heather O'Rourke"", 'Craig T. Nelson', 'Beatrice Straight']}"
1926,1995,Poltergeist II: The Other Side (1986),Horror|Thriller,http://www.imdb.com/title/tt0091778/,Poltergeist II: The Other Side (1986),5.7,PG-13,PT1H31M,Horror,1986-05-23,Color,['USA'],['English'],"[' Freddie Fields Productions', ' Metro-Goldwyn-Mayer (MGM)']","{'director': ['Brian Gibson'], 'creator': ['Mark Victor', 'Michael Grais'], 'actor': ['JoBeth Williams', 'Craig T. Nelson', ""Heather O'Rourke"", 'Oliver Robins']}"
1927,1996,Poltergeist III (1988),Horror|Thriller,http://www.imdb.com/title/tt0095889/,Poltergeist III (1988),4.6,PG-13,PT1H38M,"['Horror', 'Thriller']",1988-06-10,Color,['USA'],['English'],[' Metro-Goldwyn-Mayer (MGM)'],"{'director': ['Gary Sherman'], 'creator': ['Gary Sherman', 'Brian Taggert', 'Steve Feke'], 'actor': [""Heather O'Rourke"", 'Tom Skerritt', 'Nancy Allen', 'Zelda Rubinstein']}"
